immatriculation,num_houses
CM0080080032201,11
CM0080080032202,11
CM0080080032203,11
CM0080080032204,11
CM0080080032205,11
CM0080080032206,11
CM0080080032207,11
CM0080080032208,11
CM0080080032209,11
CM0080080032210,11
CM0080080032211,11
CM0080080032212,11
CM0080080032213,11
CM0080080032214,11
CM0080080032215,11
CM0080080032216,11
CM0080080032217,11
CM0080080032218,11
CM0080080032219,11
CM0080080032220,11
CM0080080032221,11
CM0080080032222,11
CM0080080032223,11
CM0080080032224,11
CM0080080032225,11
CM0080080032226,11
CM0080080032227,11
CM0080080032228,11
CM0080080032229,11
CM0080080032230,11
CM0080080032231,11
CM0080080032232,11
CM0080080032233,11
CM0080080032234,11
CM0080080032235,11
CM0080080032236,11
CM0080080032237,11
CM0080080032238,11
CM0080080032239,11
CM0080080032240,11
CM0080080032241,11
CM0080080032242,11
CM0080080032243,11
CM0080080032244,11
CM0080080032245,11
CM0080080032246,11
CM0080080032247,11
CM0080080032248,11
CM0080080032249,11
CM0080080032250,11
CM0080080032251,11
CM0080080032252,11
CM0080080032253,11
CM0080080032254,11
CM0080080032255,11
CM0080080032256,11
CM0080080032257,11
CM0080080032258,11
CM0080080032259,11
CM0080080032260,11
CM0080080032261,11
CM0080080032262,11
CM0080080032263,11
CM0080080032264,11
CM0080080032265,11
CM0080080032266,11
CM0080080032267,11
CM0080080032268,11
CM0080080032269,11
CM0080080032270,11
CM0080080032271,11
CM0080080032272,11
CM0080080032273,11
CM0080080032274,11
CM0080080032275,11
CM0080080032276,11
CM0080080032277,11
CM0080080032278,11
CM0080080032279,11
CM0080080032280,11
CM0080080032281,11
CM0080080032282,11
CM0080080032283,11
CM0080080032284,11
CM0080080032285,11
CM0080080032286,11
CM0080080032287,11
CM0080080032288,11
CM0080080032289,11
CM0080080032290,11
CM0080080032291,11
CM0080080032292,11
CM0080080032293,11
CM0080080032294,11
CM0080080032295,11
CM0080080032296,11
CM0080080032297,11
CM0080080032298,11
CM0080080032299,11
CM0080080032300,11
CM0080080032301,11
CM0080080032302,11
CM0080080032303,11
CM0080080032304,11
CM0080080032305,11
CM0080080032306,11
CM0080080032307,11
CM0080080032308,11
CM0080080032309,11
CM0080080032310,11
CM0080080032311,11
CM0080080032312,11
CM0080080032313,11
CM0080080032314,11
CM0080080032315,11
CM0080080032316,11
CM0080080032317,11
CM0080080032318,11
CM0080080032319,11
CM0080080032320,11
CM0080080032321,11
CM0080080032322,11
CM0080080032323,11
CM0080080032324,11
CM0080080032325,11
CM0080080032326,11
CM0080080032327,11
CM0080080032328,11
CM0080080032329,11
CM0080080032330,11
CM0080080032331,11
CM0080080032332,11
CM0080080032333,11
CM0080080032334,11
CM0080080032335,11
CM0080080032336,11
CM0080080032337,11
CM0080080032338,11
CM0080080032339,11
CM0080080032340,11
CM0080080032341,11
CM0080080032342,11
CM0080080032343,11
CM0080080032344,11
CM0080080032345,11
CM0080080032346,11
CM0080080032347,11
CM0080080032348,11
CM0080080032349,11
CM0080080032350,11
CM0080080032351,11
CM0080080032352,11
CM0080080032353,11
CM0080080032354,11
CM0080080032355,11
CM0080080032356,11
CM0080080032357,11
CM0080080032358,11
CM0080080032359,11
CM0080080032360,11
CM0080080032361,11
CM0080080032362,11
CM0080080032363,11
CM0080080032364,11
CM0080080032365,11
CM0080080032366,11
CM0080080032367,11
CM0080080032368,11
CM0080080032369,11
CM0080080032370,11
CM0080080032371,11
CM0080080032372,11
CM0080080032373,11
CM0080080032374,11
CM0080080032375,11
CM0080080032376,11
CM0080080032377,11
CM0080080032378,11
CM0080080032379,11
CM0080080032380,11
CM0080080032381,11
CM0080080032382,11
CM0080080032383,11
CM0080080032384,11
CM0080080032385,11
CM0080080032386,11
CM0080080032387,11
CM0080080032388,11
CM0080080032389,11
CM0080080032390,11
CM0080080032391,11
CM0080080032392,11
CM0080080032393,11
CM0080080032394,11
CM0080080032395,11
CM0080080032396,11
CM0080080032397,11
CM0080080032398,11
CM0080080032399,11
CM0080080032400,11
CM0080080032401,11
CM0080080032402,11
CM0080080032403,11
CM0080080032404,11
CM0080080032405,11
CM0080080032406,11
CM0080080032407,11
CM0080080032408,11
CM0080080032409,11
CM0080080032410,11
CM0080080032411,11
CM0080080032412,11
CM0080080032413,11
CM0080080032414,11
CM0080080032415,11
CM0080080032416,11
CM0080080032417,11
CM0080080032418,11
CM0080080032419,11
CM0080080032420,11
CM0080080032421,11
CM0080080032422,11
CM0080080032423,11
CM0080080032424,11
CM0080080032425,11
CM0080080032426,11
CM0080080032427,11
CM0080080032428,11
CM0080080032429,11
CM0080080032430,11
CM0080080032431,11
CM0080080032432,11
CM0080080032433,11
CM0080080032434,11
CM0080080032435,11
CM0080080032436,11
CM0080080032437,11
CM0080080032438,11
CM0080080032439,11
CM0080080032440,11
CM0080080032441,11
CM0080080032442,11
CM0080080032443,11
CM0080080032444,11
CM0080080032445,11
CM0080080032446,11
CM0080080032447,11
CM0080080032448,11
CM0080080032449,11
CM0080080032450,11
CM0080080032451,11
CM0080080032452,11
CM0080080032453,11
CM0080080032454,11
CM0080080032455,11
CM0080080032456,11
CM0080080032457,11
CM0080080032458,11
CM0080080032459,11
CM0080080032460,11
CM0080080032461,11
CM0080080032462,11
CM0080080032463,11
CM0080080032464,11
CM0080080032465,11
CM0080080032466,11
CM0080080032467,11
CM0080080032468,11
CM0080080032469,11
CM0080080032470,11
CM0080080032471,11
CM0080080032472,11
CM0080080032473,11
CM0080080032474,11
CM0080080032475,11
CM0080080032476,11
CM0080080032477,11
CM0080080032478,11
CM0080080032479,11
CM0080080032480,11
CM0080080032481,11
CM0080080032482,11
CM0080080032483,11
CM0080080032484,11
CM0080080032485,11
CM0080080032486,11
CM0080080032487,11
CM0080080032488,11
CM0080080032489,11
CM0080080032490,11
CM0080080032491,11
CM0080080032492,11
CM0080080032493,11
CM0080080032494,11
CM0080080032495,11
CM0080080032496,11
CM0080080032497,11
CM0080080032498,11
CM0080080032499,11
CM0080080032500,11
CM0080080032501,11
CM0080080032502,11
CM0080080032503,11
CM0080080032504,11
CM0080080032505,11
CM0080080032506,11
CM0080080032507,11
CM0080080032508,11
CM0080080032509,11
CM0080080032510,11
CM0080080032511,11
CM0080080032512,11
CM0080080032513,11
CM0080080032514,11
CM0080080032515,11
CM0080080032516,11
CM0080080032517,11
CM0080080032518,11
CM0080080032519,11
CM0080080032520,11
CM0080080032521,11
CM0080080032522,11
CM0080080032523,11
CM0080080032524,11
CM0080080032525,11
CM0080080032526,11
CM0080080032527,11
CM0080080032528,11
CM0080080032529,11
CM0080080032530,11
CM0080080032531,11
CM0080080032532,11
CM0080080032533,11
CM0080080032534,11
CM0080080032535,11
CM0080080032536,11
CM0080080032537,11
CM0080080032538,11
CM0080080032539,11
CM0080080032540,11
CM0080080032541,11
CM0080080032542,11
CM0080080032543,11
CM0080080032544,11
CM0080080032545,11
CM0080080032546,11
CM0080080032547,11
CM0080080032548,11
CM0080080032549,11
CM0080080032550,11
CM0080080032551,11
CM0080080032552,11
CM0080080032553,11
CM0080080032554,11
CM0080080032555,11
CM0080080032556,11
CM0080080032557,11
CM0080080032558,11
CM0080080032559,11
CM0080080032560,11
CM0080080032561,11
CM0080080032562,11
CM0080080032563,11
CM0080080032564,11
CM0080080032565,11
CM0080080032566,11
CM0080080032567,11
CM0080080032568,11
CM0080080032569,11
CM0080080032570,11
CM0080080032571,11
CM0080080032572,11
CM0080080032573,11
CM0080080032574,11
CM0080080032575,11
CM0080080032576,11
CM0080080032577,11
CM0080080032578,11
CM0080080032579,11
CM0080080032580,11
CM0080080032581,11
CM0080080032582,11
CM0080080032583,11
CM0080080032584,11
CM0080080032585,11
CM0080080032586,11
CM0080080032587,11
CM0080080032588,11
CM0080080032589,11
CM0080080032590,11
CM0080080032591,11
CM0080080032592,11
CM0080080032593,11
CM0080080032594,11
CM0080080032595,11
CM0080080032596,11
CM0080080032597,11
CM0080080032598,11
CM0080080032599,11
CM0080080032600,11
CM0080080032601,11
CM0080080032602,11
CM0080080032603,11
CM0080080032604,11
CM0080080032605,11
CM0080080032606,11
CM0080080032607,11
CM0080080032608,11
CM0080080032609,11
CM0080080032610,11
CM0080080032611,11
CM0080080032612,11
CM0080080032613,11
CM0080080032614,11
CM0080080032615,11
CM0080080032616,11
CM0080080032617,11
CM0080080032618,11
CM0080080032619,11
CM0080080032620,11
CM0080080032621,11
CM0080080032622,11
CM0080080032623,11
CM0080080032624,11
CM0080080032625,11
CM0080080032626,11
CM0080080032627,11
CM0080080032628,11
CM0080080032629,11
CM0080080032630,11
CM0080080032631,11
CM0080080032632,11
CM0080080032633,11
CM0080080032634,11
CM0080080032635,11
CM0080080032636,11
CM0080080032637,11
CM0080080032638,11
CM0080080032639,11
CM0080080032640,11
CM0080080032641,11
CM0080080032642,11
CM0080080032643,11
CM0080080032644,11
CM0080080032645,11
CM0080080032646,11
CM0080080032647,11
CM0080080032648,11
CM0080080032649,11
CM0080080032650,11
CM0080080032651,11
CM0080080032652,11
CM0080080032653,11
CM0080080032654,11
CM0080080032655,11
CM0080080032656,11
CM0080080032657,11
CM0080080032658,11
CM0080080032659,11
CM0080080032660,11
CM0080080032661,11
CM0080080032662,11
CM0080080032663,11
CM0080080032664,11
CM0080080032665,11
CM0080080032666,11
CM0080080032667,11
CM0080080032668,11
CM0080080032669,11
CM0080080032670,11
CM0080080032671,11
CM0080080032672,11
CM0080080032673,11
CM0080080032674,11
CM0080080032675,11
CM0080080032676,11
CM0080080032677,11
CM0080080032678,11
CM0080080032679,11
CM0080080032680,11
CM0080080032681,11
CM0080080032682,11
CM0080080032683,11
CM0080080032684,11
CM0080080032685,11
CM0080080032686,11
CM0080080032687,11
CM0080080032688,11
CM0080080032689,11
CM0080080032690,11
CM0080080032691,11
CM0080080032692,11
CM0080080032693,11
CM0080080032694,11
CM0080080032695,11
CM0080080032696,11
CM0080080032697,11
CM0080080032698,11
CM0080080032699,11
CM0080080032700,11
CM0080080032701,11
CM0080080032702,11
CM0080080032703,11
CM0080080032704,11
CM0080080032705,11
CM0080080032706,11
CM0080080032707,11
CM0080080032708,11
CM0080080032709,11
CM0080080032710,11
CM0080080032711,11
CM0080080032712,11
CM0080080032713,11
CM0080080032714,11
CM0080080032715,11
CM0080080032716,11
CM0080080032717,11
CM0080080032718,11
CM0080080032719,11
CM0080080032720,11
CM0080080032721,11
CM0080080032722,11
CM0080080032723,11
CM0080080032724,11
CM0080080032725,11
CM0080080032726,11
CM0080080032727,11
CM0080080032728,11
CM0080080032729,11
CM0080080032730,11
CM0080080032731,11
CM0080080032732,11
CM0080080032733,11
CM0080080032734,11
CM0080080032735,11
CM0080080032736,11
CM0080080032737,11
CM0080080032738,11
CM0080080032739,11
CM0080080032740,11
CM0080080032741,11
CM0080080032742,11
CM0080080032743,11
CM0080080032744,11
CM0080080032745,11
CM0080080032746,11
CM0080080032747,11
CM0080080032748,11
CM0080080032749,11
CM0080080032750,11
CM0080080032751,11
CM0080080032752,11
CM0080080032753,11
CM0080080032754,11
CM0080080032755,11
CM0080080032756,11
CM0080080032757,11
CM0080080032758,11
CM0080080032759,11
CM0080080032760,11
CM0080080032761,11
CM0080080032762,11
CM0080080032763,11
CM0080080032764,11
CM0080080032765,11
CM0080080032766,11
CM0080080032767,11
CM0080080032768,11
CM0080080032769,11
CM0080080032770,11
CM0080080032771,11
CM0080080032772,11
CM0080080032773,11
CM0080080032774,11
CM0080080032775,11
CM0080080032776,11
CM0080080032777,11
CM0080080032778,11
CM0080080032779,11
CM0080080032780,11
CM0080080032781,11
CM0080080032782,11
CM0080080032783,11
CM0080080032784,11
CM0080080032785,11
CM0080080032786,11
CM0080080032787,11
CM0080080032788,11
CM0080080032789,11
CM0080080032790,11
CM0080080032791,11
CM0080080032792,11
CM0080080032793,11
CM0080080032794,11
CM0080080032795,11
CM0080080032796,11
CM0080080032797,11
CM0080080032798,11
CM0080080032799,11
CM0080080032800,11
CM0080080032801,11
CM0080080032802,11
CM0080080032803,11
CM0080080032804,11
CM0080080032805,11
CM0080080032806,11
CM0080080032807,11
CM0080080032808,11
CM0080080032809,11
CM0080080032810,11
CM0080080032811,11
CM0080080032812,11
CM0080080032813,11
CM0080080032814,11
CM0080080032815,11
CM0080080032816,11
CM0080080032817,11
CM0080080032818,11
CM0080080032819,11
CM0080080032820,11
CM0080080032821,11
CM0080080032822,11
CM0080080032823,11
CM0080080032824,11
CM0080080032825,11
CM0080080032826,11
CM0080080032827,11
CM0080080032828,11
CM0080080032829,11
CM0080080032830,11
CM0080080032831,11
CM0080080032832,11
CM0080080032833,11
CM0080080032834,11
CM0080080032835,11
CM0080080032836,11
CM0080080032837,11
CM0080080032838,11
CM0080080032839,11
CM0080080032840,11
CM0080080032841,11
CM0080080032842,11
CM0080080032843,11
CM0080080032844,11
CM0080080032845,11
CM0080080032846,11
CM0080080032847,11
CM0080080032848,11
CM0080080032849,11
CM0080080032850,11
CM0080080032851,11
CM0080080032852,11
CM0080080032853,11
CM0080080032854,11
CM0080080032855,11
CM0080080032856,11
CM0080080032857,11
CM0080080032858,11
CM0080080032859,11
CM0080080032860,11
CM0080080032861,11
CM0080080032862,11
CM0080080032863,11
CM0080080032864,11
CM0080080032865,11
CM0080080032866,11
CM0080080032867,11
CM0080080032868,11
CM0080080032869,11
CM0080080032870,11
CM0080080032871,11
CM0080080032872,11
CM0080080032873,11
CM0080080032874,11
CM0080080032875,11
CM0080080032876,11
CM0080080032877,11
CM0080080032878,11
CM0080080032879,11
CM0080080032880,11
CM0080080032881,11
CM0080080032882,11
CM0080080032883,11
CM0080080032884,11
CM0080080032885,11
CM0080080032886,11
CM0080080032887,11
CM0080080032888,11
CM0080080032889,11
CM0080080032890,11
CM0080080032891,11
CM0080080032892,11
CM0080080032893,11
CM0080080032894,11
CM0080080032895,11
CM0080080032896,11
CM0080080032897,11
CM0080080032898,11
CM0080080032899,11
CM0080080032900,11
CM0080080032901,11
CM0080080032902,11
CM0080080032903,11
CM0080080032904,11
CM0080080032905,11
CM0080080032906,11
CM0080080032907,11
CM0080080032908,11
CM0080080032909,11
CM0080080032910,11
CM0080080032911,11
CM0080080032912,11
CM0080080032913,11
CM0080080032914,11
CM0080080032915,11
CM0080080032916,11
CM0080080032917,11
CM0080080032918,11
CM0080080032919,11
CM0080080032920,11
CM0080080032921,11
CM0080080032922,11
CM0080080032923,11
CM0080080032924,11
CM0080080032925,11
CM0080080032926,11
CM0080080032927,11
CM0080080032928,11
CM0080080032929,11
CM0080080032930,11
CM0080080032931,11
CM0080080032932,11
CM0080080032933,11
CM0080080032934,11
CM0080080032935,11
CM0080080032936,11
CM0080080032937,11
CM0080080032938,11
CM0080080032939,11
CM0080080032940,11
CM0080080032941,11
CM0080080032942,11
CM0080080032943,11
CM0080080032944,11
CM0080080032945,11
CM0080080032946,11
CM0080080032947,11
CM0080080032948,11
CM0080080032949,11
CM0080080032950,11
CM0080080032951,11
CM0080080032952,11
CM0080080032953,11
CM0080080032954,11
CM0080080032955,11
CM0080080032956,11
CM0080080032957,11
CM0080080032958,11
CM0080080032959,11
CM0080080032960,11
CM0080080032961,11
CM0080080032962,11
CM0080080032963,11
CM0080080032964,11
CM0080080032965,11
CM0080080032966,11
CM0080080032967,11
CM0080080032968,11
CM0080080032969,11
CM0080080032970,11
CM0080080032971,11
CM0080080032972,11
CM0080080032973,11
CM0080080032974,11
CM0080080032975,11
CM0080080032976,11
CM0080080032977,11
CM0080080032978,11
CM0080080032979,11
CM0080080032980,11
CM0080080032981,11
CM0080080032982,11
CM0080080032983,11
CM0080080032984,11
CM0080080032985,11
CM0080080032986,11
CM0080080032987,11
CM0080080032988,11
CM0080080032989,11
CM0080080032990,11
CM0080080032991,11
CM0080080032992,11
CM0080080032993,11
CM0080080032994,11
CM0080080032995,11
CM0080080032996,11
CM0080080032997,11
CM0080080032998,11
CM0080080032999,11
CM0080080033000,11
CM0080080033001,11
CM0080080033002,11
CM0080080033003,11
CM0080080033004,11
CM0080080033005,11
CM0080080033006,11
CM0080080033007,11
CM0080080033008,11
CM0080080033009,11
CM0080080033010,11
CM0080080033011,11
CM0080080033012,11
CM0080080033013,11
CM0080080033014,11
CM0080080033015,11
CM0080080033016,11
CM0080080033017,11
CM0080080033018,11
CM0080080033019,11
CM0080080033020,11
CM0080080033021,11
CM0080080033022,11
CM0080080033023,11
CM0080080033024,11
CM0080080033025,11
CM0080080033026,11
CM0080080033027,11
CM0080080033028,11
CM0080080033029,11
CM0080080033030,11
CM0080080033031,11
CM0080080033032,11
CM0080080033033,11
CM0080080033034,11
CM0080080033035,11
CM0080080033036,11
CM0080080033037,11
CM0080080033038,11
CM0080080033039,11
CM0080080033040,11
CM0080080033041,11
CM0080080033042,11
CM0080080033043,11
CM0080080033044,11
CM0080080033045,11
CM0080080033046,11
CM0080080033047,11
CM0080080033048,11
CM0080080033049,11
CM0080080033050,11
CM0080080033051,11
CM0080080033052,11
CM0080080033053,11
CM0080080033054,11
CM0080080033055,11
CM0080080033056,11
CM0080080033057,11
CM0080080033058,11
CM0080080033059,11
CM0080080033060,11
CM0080080033061,11
CM0080080033062,11
CM0080080033063,11
CM0080080033064,11
CM0080080033065,11
CM0080080033066,11
CM0080080033067,11
CM0080080033068,11
CM0080080033069,11
CM0080080033070,11
CM0080080033071,11
CM0080080033072,11
CM0080080033073,11
CM0080080033074,11
CM0080080033075,11
CM0080080033076,11
CM0080080033077,11
CM0080080033078,11
CM0080080033079,11
CM0080080033080,11
CM0080080033081,11
CM0080080033082,11
CM0080080033083,11
CM0080080033084,11
CM0080080033085,11
CM0080080033086,11
CM0080080033087,11
CM0080080033088,11
CM0080080033089,11
CM0080080033090,11
CM0080080033091,11
CM0080080033092,11
CM0080080033093,11
CM0080080033094,11
CM0080080033095,11
CM0080080033096,11
CM0080080033097,11
CM0080080033098,11
CM0080080033099,11
CM0080080033100,11
CM0080080033101,11
CM0080080033102,11
CM0080080033103,11
CM0080080033104,11
CM0080080033105,11
CM0080080033106,11
CM0080080033107,11
CM0080080033108,11
CM0080080033109,11
CM0080080033110,11
CM0080080033111,11
CM0080080033112,11
CM0080080033113,11
CM0080080033114,11
CM0080080033115,11
CM0080080033116,11
CM0080080033117,11
CM0080080033118,11
CM0080080033119,11
CM0080080033120,11
CM0080080033121,11
CM0080080033122,11
CM0080080033123,11
CM0080080033124,11
CM0080080033125,11
CM0080080033126,11
CM0080080033127,11
CM0080080033128,11
CM0080080033129,11
CM0080080033130,11
CM0080080033131,11
CM0080080033132,11
CM0080080033133,11
CM0080080033134,11
CM0080080033135,11
CM0080080033136,11
CM0080080033137,11
CM0080080033138,11
CM0080080033139,11
CM0080080033140,11
CM0080080033141,11
CM0080080033142,11
CM0080080033143,11
CM0080080033144,11
CM0080080033145,11
CM0080080033146,11
CM0080080033147,11
CM0080080033148,11
CM0080080033149,11
CM0080080033150,11
CM0080080033151,11
CM0080080033152,11
CM0080080033153,11
CM0080080033154,11
CM0080080033155,11
CM0080080033156,11
CM0080080033157,11
CM0080080033158,11
CM0080080033159,11
CM0080080033160,11
CM0080080033161,11
CM0080080033162,11
CM0080080033163,11
CM0080080033164,11
CM0080080033165,11
CM0080080033166,11
CM0080080033167,11
CM0080080033168,11
CM0080080033169,11
CM0080080033170,11
CM0080080033171,11
